timestamp,value
2026-01-26T00:00:34Z,84.9
2026-01-26T00:01:34Z,84.4
2026-01-26T00:02:34Z,84.9
2026-01-26T00:03:34Z,50.0
2026-01-26T00:04:34Z,84.9
2026-01-26T00:05:34Z,83.7
2026-01-26T00:06:34Z,83.2
2026-01-26T00:07:34Z,50.0
2026-01-26T00:08:34Z,50.0
2026-01-26T00:09:34Z,82.9
2026-01-26T00:10:34Z,81.8
2026-01-26T00:11:34Z,81.1
2026-01-26T00:12:34Z,81.1
2026-01-26T00:13:34Z,80.8
2026-01-26T00:14:34Z,80.3
2026-01-26T00:15:34Z,80.7
2026-01-26T00:16:34Z,80.4
2026-01-26T00:17:34Z,80.7
2026-01-26T00:18:34Z,80.1
2026-01-26T00:19:34Z,80.0
2026-01-26T00:20:34Z,80.4
2026-01-26T00:21:34Z,50.0
2026-01-26T00:22:34Z,81.5
2026-01-26T00:23:34Z,81.9
2026-01-26T00:24:34Z,85.3
2026-01-26T00:25:34Z,87.2
2026-01-26T00:26:34Z,88.9
2026-01-26T00:27:34Z,90.5
2026-01-26T00:28:34Z,92.8
2026-01-26T00:29:34Z,94.0
2026-01-26T00:30:34Z,50.0
2026-01-26T00:31:34Z,92.5
2026-01-26T00:32:34Z,88.3
2026-01-26T00:33:34Z,85.3
2026-01-26T00:34:34Z,83.2
2026-01-26T00:35:34Z,81.9
2026-01-26T00:36:34Z,80.6
2026-01-26T00:37:34Z,80.1
2026-01-26T00:38:34Z,79.9
2026-01-26T00:39:34Z,80.1
2026-01-26T00:40:34Z,79.8
2026-01-26T00:41:34Z,79.7
2026-01-26T00:42:34Z,78.4
2026-01-26T00:43:34Z,78.6
2026-01-26T00:44:34Z,78.4
2026-01-26T00:45:34Z,78.1
2026-01-26T00:46:34Z,77.8
2026-01-26T00:47:34Z,77.8
2026-01-26T00:48:34Z,77.2
2026-01-26T00:49:34Z,77.0
2026-01-26T00:50:34Z,77.1
2026-01-26T00:51:34Z,77.7
2026-01-26T00:52:34Z,76.5
2026-01-26T00:53:34Z,77.6
2026-01-26T00:54:34Z,77.8
2026-01-26T00:55:34Z,78.2
2026-01-26T00:56:34Z,79.0
2026-01-26T00:57:34Z,76.9
2026-01-26T00:58:34Z,77.0
2026-01-26T00:59:34Z,77.2
2026-01-26T01:00:34Z,77.4
2026-01-26T01:01:34Z,77.8
2026-01-26T01:02:34Z,77.3
2026-01-26T01:03:34Z,77.5
2026-01-26T01:04:34Z,77.6
2026-01-26T01:05:34Z,77.3
2026-01-26T01:06:34Z,76.6
2026-01-26T01:07:34Z,76.7
2026-01-26T01:08:34Z,76.8
2026-01-26T01:09:34Z,77.4
2026-01-26T01:10:34Z,77.2
2026-01-26T01:11:34Z,77.1
2026-01-26T01:12:34Z,76.8
2026-01-26T01:13:34Z,76.9
2026-01-26T01:14:34Z,76.5
2026-01-26T01:15:34Z,76.3
2026-01-26T01:16:34Z,76.4
2026-01-26T01:17:34Z,76.6
2026-01-26T01:18:34Z,77.0
2026-01-26T01:19:34Z,77.2
2026-01-26T01:20:34Z,76.3
2026-01-26T01:21:34Z,77.0
2026-01-26T01:22:34Z,77.7
2026-01-26T01:23:34Z,76.1
2026-01-26T01:24:34Z,75.8
2026-01-26T01:25:34Z,75.6
2026-01-26T01:26:34Z,50.0
2026-01-26T01:27:34Z,76.5
2026-01-26T01:28:34Z,50.0
2026-01-26T01:29:34Z,79.2
2026-01-26T01:30:34Z,82.8
2026-01-26T01:31:34Z,83.9
2026-01-26T01:32:34Z,86.4
2026-01-26T01:33:34Z,88.0
2026-01-26T01:34:34Z,88.2
2026-01-26T01:35:34Z,86.3
2026-01-26T01:36:34Z,50.0
2026-01-26T01:37:34Z,83.1
2026-01-26T01:38:34Z,84.6
2026-01-26T01:39:34Z,88.5
2026-01-26T01:40:34Z,90.5
2026-01-26T01:41:34Z,91.3
2026-01-26T01:42:34Z,92.7
2026-01-26T01:43:34Z,94.2
2026-01-26T01:44:34Z,94.2
2026-01-26T01:45:34Z,93.9
2026-01-26T01:46:34Z,94.7
2026-01-26T01:47:34Z,96.0
2026-01-26T01:48:34Z,96.3
2026-01-26T01:49:34Z,50.0
2026-01-26T01:50:34Z,93.1
2026-01-26T01:51:34Z,90.6
2026-01-26T01:52:34Z,88.5
2026-01-26T01:53:34Z,88.0
2026-01-26T01:54:34Z,86.8
2026-01-26T01:55:34Z,86.9
2026-01-26T01:56:34Z,50.0
2026-01-26T01:57:34Z,91.1
2026-01-26T01:58:34Z,94.3
2026-01-26T01:59:34Z,96.9
2026-01-26T02:00:34Z,97.6
2026-01-26T02:01:34Z,98.1
2026-01-26T02:02:34Z,98.4
2026-01-26T02:03:34Z,98.4
2026-01-26T02:04:34Z,98.5
2026-01-26T02:05:34Z,98.8
2026-01-26T02:06:34Z,99.0
2026-01-26T02:07:34Z,99.0
2026-01-26T02:08:34Z,98.9
2026-01-26T02:09:34Z,99.4
2026-01-26T02:10:34Z,99.5
2026-01-26T02:11:34Z,98.9
2026-01-26T02:12:34Z,98.8
2026-01-26T02:13:34Z,98.9
2026-01-26T02:14:34Z,98.9
2026-01-26T02:15:34Z,98.7
2026-01-26T02:16:34Z,98.7
2026-01-26T02:17:34Z,50.0
2026-01-26T02:18:34Z,97.8
2026-01-26T02:19:34Z,96.9
2026-01-26T02:20:34Z,94.2
2026-01-26T02:21:34Z,90.6
2026-01-26T02:22:34Z,89.7
2026-01-26T02:23:34Z,89.2
2026-01-26T02:24:34Z,85.1
2026-01-26T02:25:34Z,82.2
2026-01-26T02:26:34Z,81.6
2026-01-26T02:27:34Z,80.0
2026-01-26T02:28:34Z,80.2
2026-01-26T02:29:34Z,80.8
2026-01-26T02:30:34Z,81.3
2026-01-26T02:31:34Z,81.3
2026-01-26T02:32:34Z,81.5
2026-01-26T02:33:34Z,81.1
2026-01-26T02:34:34Z,80.7
2026-01-26T02:35:34Z,80.7
2026-01-26T02:36:34Z,81.9
2026-01-26T02:37:34Z,81.5
2026-01-26T02:38:34Z,83.1
2026-01-26T02:39:34Z,81.6
2026-01-26T02:40:34Z,80.0
2026-01-26T02:41:34Z,81.2
2026-01-26T02:42:34Z,82.7
2026-01-26T02:43:34Z,82.7
2026-01-26T02:44:34Z,82.9
