timestamp,Infrared to Red Signal Ratio
08/15/24 04:39:30,-4
08/15/24 04:40:30,22
08/15/24 04:41:30,-12
08/15/24 04:42:30,-2
08/15/24 04:43:30,-2
08/15/24 04:44:30,-6
08/15/24 04:45:30,-45
08/15/24 04:46:30,0
08/15/24 04:47:30,-32
08/15/24 04:48:30,-2
08/15/24 04:49:30,32
08/15/24 04:50:30,-8
08/15/24 04:51:30,0
08/15/24 04:52:30,-2
08/15/24 04:53:30,4
08/15/24 04:54:30,1
08/15/24 04:55:30,32
08/15/24 04:56:30,9
08/15/24 04:57:30,21
08/15/24 04:58:30,22
08/15/24 04:59:30,-9
08/15/24 05:00:30,17
08/15/24 05:01:30,-6
08/15/24 05:02:30,14
08/15/24 05:03:30,21
08/15/24 05:04:30,4
08/15/24 05:05:30,0
08/15/24 05:06:30,0
08/15/24 05:07:30,11
08/15/24 05:08:30,-4
08/15/24 05:09:30,-13
08/15/24 05:10:30,-5
08/15/24 05:11:30,-1
08/15/24 05:12:30,0
08/15/24 05:13:30,1
08/15/24 05:14:30,0
08/15/24 05:15:30,-6
08/15/24 05:16:30,-4
08/15/24 05:17:30,14
08/15/24 05:18:30,-1
08/15/24 05:19:30,-9
08/15/24 05:20:30,8
08/15/24 05:21:30,0
08/15/24 05:22:30,0
08/15/24 05:23:30,46
08/15/24 05:24:30,-31
08/15/24 05:25:30,-26
08/15/24 05:26:30,0
08/15/24 05:27:30,-25
08/15/24 05:28:30,-4
08/15/24 05:29:30,-48
08/15/24 05:30:30,47
08/15/24 05:31:30,0
08/15/24 05:32:30,0
08/15/24 05:33:30,0
08/15/24 05:34:30,0
08/15/24 05:35:30,0
08/15/24 05:36:30,0
08/15/24 05:37:30,0
08/15/24 05:38:30,0
08/15/24 05:39:30,0
08/15/24 05:40:30,0
08/15/24 05:41:30,0
08/15/24 05:42:30,0
08/15/24 05:43:30,0
08/15/24 05:44:30,0
08/15/24 05:45:30,0
08/15/24 05:46:30,0
08/15/24 05:47:30,0
08/15/24 05:48:30,0
08/15/24 05:49:30,0
08/15/24 05:50:30,0
08/15/24 05:51:30,0
08/15/24 05:52:30,0
08/15/24 05:53:30,0
08/15/24 05:54:30,0
08/15/24 05:55:30,0
08/15/24 05:56:30,0
08/15/24 05:57:30,0
08/15/24 05:58:30,0
08/15/24 05:59:30,0
08/15/24 06:00:30,0
08/15/24 06:01:30,0
08/15/24 06:02:30,0
08/15/24 06:03:30,0
08/15/24 06:04:30,0
08/15/24 06:05:30,0
08/15/24 06:06:30,0
08/15/24 06:07:30,0
08/15/24 06:08:30,0
08/15/24 06:09:30,0
08/15/24 06:10:30,0
08/15/24 06:11:30,0
08/15/24 06:12:30,0
08/15/24 06:13:30,18
08/15/24 06:14:30,-11
08/15/24 06:15:30,17
08/15/24 06:16:30,36
08/15/24 06:17:30,28
08/15/24 06:18:30,0
08/15/24 06:19:30,10
08/15/24 06:20:30,-14
08/15/24 06:21:30,-13
08/15/24 06:22:30,0
08/15/24 06:23:30,7
08/15/24 06:24:30,-32
08/15/24 06:25:30,-30
08/15/24 06:26:30,0
08/15/24 06:27:30,10
08/15/24 06:28:30,-1
08/15/24 06:29:30,-1
08/15/24 06:30:30,-12
08/15/24 06:31:30,4
08/15/24 06:32:30,34
08/15/24 06:33:30,-1
08/15/24 06:34:30,1
08/15/24 06:35:30,-78
08/15/24 06:36:30,0
08/15/24 06:37:30,0
08/15/24 06:38:30,0
08/15/24 06:39:30,0
08/15/24 06:40:30,0
08/15/24 06:41:30,0
08/15/24 06:42:30,0
08/15/24 06:43:30,0
08/15/24 06:44:30,0
08/15/24 06:45:30,0
08/15/24 06:46:30,0
08/15/24 06:47:30,0
08/15/24 06:48:30,0
08/15/24 06:49:30,0
08/15/24 06:50:30,0
08/15/24 06:51:30,0
08/15/24 06:52:30,0
08/15/24 06:53:30,0
08/15/24 06:54:30,0
08/15/24 06:55:30,0
08/15/24 06:56:30,0
08/15/24 06:57:30,0
08/15/24 06:58:30,0
08/15/24 06:59:30,0
08/15/24 07:00:30,0
08/15/24 07:01:30,0
08/15/24 07:02:30,0
08/15/24 07:03:30,0
08/15/24 07:04:30,-12
08/15/24 07:05:30,-4
08/15/24 07:06:30,0
08/15/24 07:07:30,0
08/15/24 07:08:30,-8
08/15/24 07:09:30,27
08/15/24 07:10:30,0
08/15/24 07:11:30,0
08/15/24 07:12:30,0
08/15/24 07:13:30,0
08/15/24 07:14:30,0
08/15/24 07:15:30,15
08/15/24 07:16:30,-67
08/15/24 07:17:30,-26
08/15/24 07:18:30,0
08/15/24 07:19:30,0
08/15/24 07:20:30,0
08/15/24 07:21:30,0
08/15/24 07:22:30,0
08/15/24 07:23:30,0
08/15/24 07:24:30,0
08/15/24 07:25:30,0
08/15/24 07:26:30,0
08/15/24 07:27:30,0
08/15/24 07:28:30,0
08/15/24 07:29:30,10
08/15/24 07:30:30,0
08/15/24 07:31:30,2
08/15/24 07:32:30,0
08/15/24 07:33:30,8
08/15/24 07:34:30,42
08/15/24 07:35:30,-28
08/15/24 07:36:30,0
08/15/24 07:37:30,-46
08/15/24 07:38:30,0
08/15/24 07:39:30,0
08/15/24 07:40:30,-5
08/15/24 07:41:30,0
08/15/24 07:42:30,-1
08/15/24 07:43:30,-33
08/15/24 07:44:30,13
08/15/24 07:45:30,0
08/15/24 07:46:30,-22
08/15/24 07:47:30,-4
08/15/24 07:48:30,-13
08/15/24 07:49:30,0
08/15/24 07:50:30,-6
08/15/24 07:51:30,0
08/15/24 07:52:30,-4
08/15/24 07:53:30,-18
08/15/24 07:54:30,-2
08/15/24 07:55:30,0
08/15/24 07:56:30,-3
08/15/24 07:57:30,-9
08/15/24 07:58:30,0
08/15/24 07:59:30,8
08/15/24 08:00:30,-43
08/15/24 08:01:30,2
08/15/24 08:02:30,0
08/15/24 08:03:30,0
08/15/24 08:04:30,6
08/15/24 08:05:30,21
08/15/24 08:06:30,-2
08/15/24 08:07:30,16
08/15/24 08:08:30,8
08/15/24 08:09:30,0
08/15/24 08:10:30,0
08/15/24 08:11:30,36
08/15/24 08:12:30,43
08/15/24 08:13:30,0
08/15/24 08:14:30,30
08/15/24 08:15:30,19
08/15/24 08:16:30,0
08/15/24 08:17:30,0
08/15/24 08:18:30,0
08/15/24 08:19:30,18
08/15/24 08:20:30,-3
08/15/24 08:21:30,0
08/15/24 08:22:30,28
08/15/24 08:23:30,26
08/15/24 08:24:30,16
08/15/24 08:25:30,26
08/15/24 08:26:30,-2
08/15/24 08:27:30,0
08/15/24 08:28:30,7
08/15/24 08:29:30,-8
08/15/24 08:30:30,0
08/15/24 08:31:30,0
08/15/24 08:32:30,0
08/15/24 08:33:30,0
08/15/24 08:34:30,0
08/15/24 08:35:30,16
08/15/24 08:36:30,0
08/15/24 08:37:30,0
08/15/24 08:38:30,0
08/15/24 08:39:30,0
08/15/24 08:40:30,0
08/15/24 08:41:30,0
08/15/24 08:42:30,0
08/15/24 08:43:30,0
08/15/24 08:44:30,0
08/15/24 08:45:30,0
08/15/24 08:46:30,0
08/15/24 08:47:30,0
08/15/24 08:48:30,0
08/15/24 08:49:30,0
08/15/24 08:50:30,0
08/15/24 08:51:30,0
08/15/24 08:52:30,0
08/15/24 08:53:30,0
08/15/24 08:54:30,0
08/15/24 08:55:30,0
08/15/24 08:56:30,0
08/15/24 08:57:30,0
08/15/24 08:58:30,0
08/15/24 08:59:30,0
08/15/24 09:00:30,0
08/15/24 09:01:30,0
08/15/24 09:02:30,0
08/15/24 09:03:30,0
08/15/24 09:04:30,-23
08/15/24 09:05:30,23
08/15/24 09:06:30,4
08/15/24 09:07:30,-3
08/15/24 09:08:30,0
08/15/24 09:09:30,-3
08/15/24 09:10:30,-47
08/15/24 09:11:30,20
08/15/24 09:12:30,0
08/15/24 09:13:30,4
08/15/24 09:14:30,0
08/15/24 09:15:30,0
08/15/24 09:16:30,0
08/15/24 09:17:30,0
08/15/24 09:18:30,0
08/15/24 09:19:30,0
08/15/24 09:20:30,0
08/15/24 09:21:30,0
08/15/24 09:22:30,0
08/15/24 09:23:30,0
08/15/24 09:24:30,0
08/15/24 09:25:30,0
08/15/24 09:26:30,0
08/15/24 09:27:30,0
08/15/24 09:28:30,0
08/15/24 09:29:30,0
08/15/24 09:30:30,0
08/15/24 09:31:30,0
08/15/24 09:32:30,0
08/15/24 09:33:30,0
08/15/24 09:34:30,0
08/15/24 09:35:30,0
08/15/24 09:36:30,-8
08/15/24 09:37:30,0
08/15/24 09:38:30,0
08/15/24 09:39:30,0
08/15/24 09:40:30,0
08/15/24 09:41:30,0
08/15/24 09:42:30,0
08/15/24 09:43:30,0
08/15/24 09:44:30,0
08/15/24 09:45:30,0
08/15/24 09:46:30,0
08/15/24 09:47:30,0
08/15/24 09:48:30,0
08/15/24 09:49:30,0
08/15/24 09:50:30,-3
08/15/24 09:51:30,3
08/15/24 09:52:30,8
08/15/24 09:53:30,-27
08/15/24 09:54:30,44
08/15/24 09:55:30,39
08/15/24 09:56:30,13
08/15/24 09:57:30,11
08/15/24 09:58:30,0
08/15/24 09:59:30,-25
08/15/24 10:00:30,0
08/15/24 10:01:30,0
08/15/24 10:02:30,0
08/15/24 10:03:30,5
08/15/24 10:04:30,0
08/15/24 10:05:30,0
08/15/24 10:06:30,0
08/15/24 10:07:30,0
08/15/24 10:08:30,0
08/15/24 10:09:30,0
08/15/24 10:10:30,0
08/15/24 10:11:30,0
08/15/24 10:12:30,0
08/15/24 10:13:30,0
08/15/24 10:14:30,0
08/15/24 10:15:30,14
08/15/24 10:16:30,-2
08/15/24 10:17:30,0
08/15/24 10:18:30,0
08/15/24 10:19:30,0
08/15/24 10:20:30,0
08/15/24 10:21:30,29
08/15/24 10:22:30,28
08/15/24 10:23:30,0
08/15/24 10:24:30,0
08/15/24 10:25:30,0
08/15/24 10:26:30,0
08/15/24 10:27:30,0
08/15/24 10:28:30,0
08/15/24 10:29:30,0
08/15/24 10:30:30,0
08/15/24 10:31:30,0
08/15/24 10:32:30,0
08/15/24 10:33:30,0
08/15/24 10:34:30,0
08/15/24 10:35:30,0
08/15/24 10:36:30,0
08/15/24 10:37:30,0
08/15/24 10:38:30,0
08/15/24 10:39:30,0
08/15/24 10:40:30,0
08/15/24 10:41:30,0
08/15/24 10:42:30,0
08/15/24 10:43:30,0
08/15/24 10:44:30,0
08/15/24 10:45:30,0
08/15/24 10:46:30,0
08/15/24 10:47:30,0
08/15/24 10:48:30,24
08/15/24 10:49:30,8
08/15/24 10:50:30,-1
08/15/24 10:51:30,0
08/15/24 10:52:30,-46
08/15/24 10:53:30,4
08/15/24 10:54:30,0
08/15/24 10:55:30,0
08/15/24 10:56:30,0
08/15/24 10:57:30,0
08/15/24 10:58:30,0
08/15/24 10:59:30,0
08/15/24 11:00:30,0
08/15/24 11:01:30,0
08/15/24 11:02:30,0
08/15/24 11:03:30,0
08/15/24 11:04:30,0
08/15/24 11:05:30,0
08/15/24 11:06:30,0
08/15/24 11:07:30,0
08/15/24 11:08:30,0
08/15/24 11:09:30,0
08/15/24 11:10:30,0
08/15/24 11:11:30,0
08/15/24 11:12:30,0
08/15/24 11:13:30,0
08/15/24 11:14:30,0
08/15/24 11:15:30,0
08/15/24 11:16:30,0
08/15/24 11:17:30,0
08/15/24 11:18:30,0
08/15/24 11:19:30,0
08/15/24 11:20:30,0
08/15/24 11:21:30,0
08/15/24 11:22:30,0
